1680307512,0.076970000,1717.75913000
1680307665,0.077120000,155.60165975
1680308198,0.077330000,300.00000000
1680308304,0.077280000,1269.03801700
1680308700,0.077050000,2513.47001148
1680308700,0.077050000,24486.52998852
1680309207,0.077270000,237.27869540
1680309721,0.077000000,300.00000000
1680310269,0.077160000,1299.48970000
1680310329,0.077190000,1338.01569769
1680310863,0.077110000,371.86246028
1680311228,0.076880000,93.27988292
1680311529,0.076770000,156.31105900
1680311680,0.076840000,156.16866215
1680312549,0.076880000,635.06902231
1680312550,0.076880000,635.06929148
1680312552,0.076880000,635.07411338
1680312591,0.076870000,637.31631118
1680312593,0.076880000,621.94710072
1680312607,0.076860000,638.33945127
1680312911,0.077030000,3304.80874000
1680314511,0.077330000,300.00000000
1680314891,0.077500000,1096.02866000
1680315123,0.077670000,300.00000000
1680315181,0.077650000,156.31105900
1680315310,0.077480000,154.87867836
1680315468,0.077330000,300.00000000
1680315731,0.077260000,155.27950310
1680316283,0.077160000,617.98637503
1680316297,0.077070000,618.08243015
1680316408,0.077070000,635.72832479
1680316529,0.077000000,300.00000000
1680317003,0.076980000,155.88464536
1680318299,0.077290000,2505.66521393
1680318303,0.077230000,800.00000000
1680318373,0.077180000,299.42887773
1680318866,0.077330000,300.00000000
1680318871,0.077430000,185.22636177
1680319157,0.077650000,154.53960077
1680319183,0.077650000,1434.02613339
1680319183,0.077650000,1979.15292255
1680319187,0.077670000,300.00000000
1680319236,0.077860000,1004.36483714
1680319237,0.077880000,647.48464164
1680319244,0.078000000,300.00000000
1680319245,0.078020000,571.03205692
1680319249,0.078070000,419.09436577
1680319285,0.078080000,616.69927700
1680319285,0.078170000,3000.00000000
1680319286,0.078280000,583.78132451
1680319286,0.078290000,1096.10162507
1680319290,0.078390000,306.89136585
1680319295,0.078200000,100.00000000
1680319490,0.078270000,155.27950310
1680319554,0.078430000,4500.00000000
1680319570,0.078480000,537.22423360
1680319580,0.078590000,800.00000000
1680319580,0.078580000,7773.88090570
1680319688,0.078100000,852.83100000
1680319688,0.078000000,554.79070970
1680319765,0.077930000,467.35570407
1680319872,0.077890000,198.99858776
1680320314,0.078250000,60.00000000
1680320785,0.078120000,811.98600000
1680320994,0.078290000,153.23713446
1680321649,0.077780000,66.00000000
1680321706,0.077670000,300.00000000
1680321918,0.077920000,154.00410677
1680322017,0.077950000,327.74243301
1680322243,0.077800000,144.37500000
1680322356,0.078000000,300.00000000
1680322364,0.078060000,60.00000000
1680322378,0.078220000,800.00000000
1680322388,0.078220000,800.00000000
1680322573,0.077910000,800.00000000
1680322573,0.077900000,1819.09000000
1680323060,0.077670000,300.00000000
1680323369,0.077770000,257.00000553
1680323716,0.077620000,110.98000000
1680323740,0.077630000,162.03078584
1680323766,0.077690000,25749.50482642
1680323766,0.077690000,800.00000000
1680323766,0.077710000,20953.39129920
1680323783,0.077700000,162.03078584
1680324561,0.077720000,3173.10288953
1680324689,0.077820000,1012.69241155
1680324888,0.077600000,13433.74397034
1680324888,0.077590000,399.53602268
1680325091,0.077700000,679.08656000
1680326008,0.077520000,154.79876160
1680326134,0.077490000,642.53683824
1680326375,0.077530000,154.77879530
1680326980,0.077330000,300.00000000
1680326990,0.077300000,100.00000000
1680327214,0.077200000,401.55440415
1680327427,0.077210000,66.00000000
1680329698,0.077260000,800.00000000
1680329698,0.077260000,479.00000000
1680330175,0.077000000,300.00000000
1680330572,0.076810000,403.59328213
1680330626,0.076670000,300.00000000
1680330630,0.076540000,100.00000000
1680330669,0.076420000,800.00000000
1680330669,0.076420000,405.65297043
1680330734,0.076470000,52334.86984374
1680330734,0.076470000,13617.96001698
1680330734,0.076410000,187096.97160000
1680330734,0.076360000,13649.26658277
1680330734,0.076330000,300.00000000
1680330734,0.076300000,872.09700000
1680330735,0.076170000,1097.63831871
1680330741,0.076270000,792.55000000
1680330818,0.076540000,156.78076822
1680331004,0.076600000,868.42200000
1680331413,0.076670000,300.00000000
1680331594,0.076870000,156.10771432
1680331626,0.076840000,600.00000000
1680331739,0.076840000,800.00000000
1680331739,0.076830000,893.72083367
1680331982,0.076930000,155.98596126
1680332190,0.077000000,300.00000000
1680332282,0.076980000,600.00000000
1680332504,0.076950000,155.94541910
1680332929,0.077050000,800.00000000
1680332929,0.077040000,4200.00000000
1680333227,0.076780000,2000.00000000
1680333480,0.076670000,300.00000000
1680333902,0.076880000,800.00000000
1680333902,0.076880000,5722.30628750
1680334538,0.077000000,300.00000000
1680336865,0.077120000,66.00000000
1680337987,0.076970000,10000.00000000
1680337987,0.076960000,10000.00000000
1680337987,0.076960000,7254.68816700
1680338075,0.076990000,66.00000000
1680338409,0.077030000,800.00000000
1680338409,0.077020000,514.31228000
1680339678,0.076800000,190.79473384
1680340213,0.076910000,66.00000000
1680341775,0.076950000,323.83419689
1680342889,0.076770000,5270.59226559
1680342969,0.076810000,10000.00000000
1680342969,0.076800000,24517.01324000
1680343532,0.076670000,300.00000000
1680344144,0.076330000,300.00000000
1680344301,0.076370000,157.12976299
1680344420,0.076280000,10000.00000000
1680344420,0.076280000,9414.61810000
1680345454,0.076490000,66.00000000
1680345737,0.076490000,1384.56729000
1680345739,0.076490000,2078.62191000
1680345741,0.076490000,4158.68980000
1680345849,0.076490000,10000.00000000
1680345849,0.076480000,24521.98244000
1680345851,0.076490000,10000.00000000
1680345851,0.076480000,1606.58258994
1680345851,0.076480000,22890.56816006
1680345854,0.076490000,10000.00000000
1680345854,0.076470000,24512.40288000
1680345855,0.076480000,173.41935483
1680346329,0.076470000,10000.00000000
1680346329,0.076440000,800.00000000
1680346329,0.076440000,23792.04846000
1680346810,0.076450000,742.43060818
1680346810,0.076450000,474.71733624
1680346810,0.076430000,10000.00000000
1680346810,0.076410000,23315.13192558
1680346812,0.076430000,10000.00000000
1680346812,0.076410000,24617.01313000
1680346829,0.076430000,325.09943868
1680346929,0.076450000,10000.00000000
1680346929,0.076440000,24622.01039000
1680347112,0.076350000,10000.00000000
1680347112,0.076340000,13650.44921336
1680347112,0.076340000,10971.56117664
1680347350,0.076370000,655.43287000
1680347866,0.076290000,2324.55000000
1680348312,0.076220000,221.80645161
1680349183,0.076300000,1179.24528302
1680349512,0.076230000,621.47088000
1680350841,0.076030000,407.73378930
1680350842,0.076000000,300.00000000
1680350842,0.076000000,6578.94736842
1680350949,0.075980000,1299.04790000
1680351213,0.076070000,254.06451612
1680351443,0.076100000,66.00000000
1680351489,0.076170000,672.69282000
1680351802,0.076260000,360.31099672
1680351994,0.076330000,300.00000000
1680352003,0.076440000,156.98587127
1680352004,0.076440000,1392.02705801
1680352023,0.076420000,157.04750687
1680352468,0.076490000,66.00000000
1680352509,0.076480000,2633.65182000
1680353427,0.076670000,300.00000000
1680353670,0.076760000,156.33142261
1680353676,0.076830000,205.24809740
1680354609,0.076640000,2071.77067000
1680355033,0.076590000,66.00000000
1680355509,0.076650000,800.00000000
1680355509,0.076650000,2521.92699000
1680355511,0.076650000,3393.63211000
1680355810,0.076620000,1984.31843000
1680356531,0.076390000,3881.74317000
1680356680,0.076510000,66.00000000
1680356797,0.076430000,270.19354838
1680357199,0.076570000,60.00000000
1680357957,0.076500000,800.00000000
1680357983,0.076430000,1674.00000000
1680358105,0.076420000,1278.28215900
1680358105,0.076420000,306.49501711
1680358569,0.076410000,1051.64388000
1680358673,0.076380000,66.00000000
1680358727,0.076340000,800.00000000
1680358727,0.076340000,9900.00000000
1680358745,0.076330000,300.00000000
1680359228,0.076290000,7664.77905037
1680359338,0.076400000,157.06806282
1680359535,0.076240000,10000.00000000
1680359535,0.076230000,51.96756867
1680361449,0.076230000,1531.56911000
1680362110,0.076410000,621.83165000
1680362137,0.076410000,1069.33954037
1680362889,0.076470000,3333.86520000
1680363249,0.076420000,1317.75423000
1680364396,0.076550000,156.76028739
1680364429,0.076500000,261.40001404
1680364751,0.076670000,300.00000000
1680364753,0.076770000,2356.51616989
1680364990,0.076720000,1363.02281000
1680365019,0.076660000,156.53535090
1680366178,0.076640000,800.00000000
1680366178,0.076630000,2222.97460701
1680366333,0.076610000,4338.59470760
1680366674,0.076770000,3978.36000000
1680367496,0.077000000,300.00000000
1680367502,0.077080000,196.23868387
1680367529,0.077030000,360.31099672
1680367949,0.076670000,300.00000000
1680367969,0.076330000,300.00000000
1680368086,0.076670000,300.00000000
1680368653,0.077000000,300.00000000
1680368787,0.077220000,60.00000000
1680368794,0.077330000,200.03295118
1680368815,0.077320000,100.00000000
1680368827,0.077330000,99.96704882
1680368832,0.077390000,1179.24528302
1680368859,0.077420000,66.00000000
1680368897,0.077590000,2217.06905645
1680368938,0.077670000,300.00000000
1680369117,0.077610000,313.08884843
1680369453,0.077350000,1392.02705801
1680369491,0.077330000,300.00000000
1680369802,0.077490000,100.00000000
1680369837,0.077600000,681.97849344
1680369857,0.077530000,66.00000000
1680369893,0.077670000,300.00000000
1680370010,0.077980000,4900.00000000
1680370032,0.078000000,300.00000000
1680370045,0.078110000,100.00000000
1680370045,0.078110000,2274.11409795
1680370086,0.078110000,1252.39160159
1680370129,0.078040000,327.12567554
1680370761,0.077680000,193.16124026
1680370808,0.077670000,300.00000000
1680370849,0.077670000,2283.02875382
1680370849,0.077690000,13432.66253446
1680370876,0.078000000,300.00000000
1680370920,0.078190000,204.62974805
1680371210,0.078020000,66.00000000
1680371229,0.077970000,410.41426190
1680371314,0.077860000,242.13000000
1680371397,0.078180000,14006.95100000
1680371455,0.078220000,474.71733624
1680371455,0.078220000,474.71733624
1680371455,0.078290000,1096.32115272
1680371744,0.078440000,64.02048655
1680371766,0.078370000,464.18643795
1680371837,0.078370000,1275.99846880
1680371871,0.078260000,3827.99540640
1680372120,0.078260000,2555.58395093
1680372120,0.078260000,1322.77791975
1680372209,0.078460000,800.00000000
1680372209,0.078480000,4200.00000000
1680372537,0.078480000,1249.13538342
1680372610,0.078620000,1389.57656000
1680372841,0.078570000,66.00000000
1680372922,0.078680000,509.92360141
1680372923,0.078760000,615.04400995
1680372923,0.078750000,6000.00000000
1680372963,0.078730000,358.10837655
1680372968,0.078740000,2949.85250737
1680372969,0.078740000,6223.06000000
1680372969,0.078680000,2788.20694063
1680372971,0.078680000,1009.93000000
1680372993,0.078680000,152.51652262
1680373011,0.078820000,2949.85250737
1680373013,0.078790000,2949.85250737
1680373015,0.078840000,2949.85250737
1680373016,0.078840000,2949.85250737
1680373017,0.078840000,2949.85250737
1680373018,0.078840000,2949.85250737
1680373028,0.078840000,2949.85250737
1680373055,0.078810000,2949.85250737
1680373058,0.078790000,2949.85250737
1680373059,0.078790000,1368.30313231
1680373067,0.078840000,1893.88585229
1680373070,0.078810000,2949.85250737
1680373104,0.078790000,1892.85124439
1680373105,0.078790000,2949.85250737
1680373138,0.078680000,501.56484568
1680373200,0.078770000,203.04568528
1680373210,0.078770000,140.00000000
1680373222,0.078800000,800.00000000
1680373222,0.078800000,2149.85250737
1680373226,0.078840000,2949.85250737
1680373227,0.078850000,60.00000000
1680373227,0.078880000,480.78478433
1680373235,0.078900000,100.00000000
1680373251,0.078990000,2949.85250737
1680373252,0.079000000,1200.00000000
1680373257,0.079050000,2949.85250737
1680373261,0.079050000,2949.85250737
1680373262,0.079010000,2949.85250737
1680373266,0.079010000,2949.85250737
1680373302,0.078950000,148.30000000
1680373511,0.079050000,806.24655235
1680373527,0.079080000,414.18388621
1680373528,0.079200000,695.30413878
1680373530,0.079280000,388.64354121
1680373611,0.079470000,366.43692270
1680373611,0.079510000,464.06515355
1680373630,0.079380000,2547.31432000
1680373637,0.079460000,19413.19384012
1680373761,0.079360000,152.51652262
1680373815,0.079550000,203.04568528
1680373820,0.079670000,956.67940714
1680373825,0.079700000,100.00000000
1680373880,0.079870000,965.06283702
1680373915,0.080000000,150.05627110
1680373933,0.079880000,6000.00000000
1680374079,0.079880000,3755.63345017
1680374176,0.079610000,4581.87280921
1680374280,0.079290000,201.79089419
1680374349,0.079430000,13147.41211644
1680374378,0.079660000,150.64022093
1680374405,0.079690000,205.24809740
1680374405,0.079690000,196.23868387
1680374405,0.079690000,200.03295118
1680374461,0.079970000,915.69580325
1680374475,0.080000000,1915.27623192
1680374477,0.080000000,9551.36638087
1680374477,0.080000000,5180.40210488
1680374477,0.080000000,6637.39019688
1680374477,0.080000000,5180.40210488
1680374477,0.080000000,3723.41401289
1680374477,0.080000000,2159.83087416
1680374484,0.080000000,2977.84141036
1680374484,0.080000000,2772.02443559
1680374484,0.080000000,7964.68324143
1680374484,0.080000000,1787.31273504
1680374485,0.080030000,1800.00000000
1680374485,0.080070000,973.63503361
1680374485,0.080070000,201.79089419
1680374499,0.080200000,14727.00000000
1680374503,0.080230000,1069.69968969
1680374556,0.080220000,1000.00000000
1680374723,0.080270000,982.39621094
1680374723,0.080340000,2110.40053337
1680374803,0.080350000,800.00000000
1680374803,0.080370000,5425.88448526
1680374885,0.080460000,100.00000000
1680374888,0.080470000,991.34656966
1680374888,0.080470000,1004.40226379
1680375145,0.080190000,149.64459408
1680375190,0.080020000,1194.29013000
1680375304,0.080620000,148.80952380
1680375321,0.080650000,298.32073843
1680375342,0.080870000,1013.80043656
1680375380,0.081070000,1023.38849571
1680375416,0.081130000,143.20460932
1680375425,0.081260000,100.00000000
1680375456,0.081270000,196.87461548
1680375497,0.081040000,394.86673248
1680375559,0.081270000,883.40962225
1680375654,0.080980000,66.00000000
1680375713,0.080910000,4674.48807715
1680375757,0.080930000,151.05189795
1680375875,0.081310000,50735.31096463
1680375875,0.081330000,2376.36246792
1680375876,0.081470000,1077.63887099
1680375881,0.081550000,3000.00000000
1680375881,0.081550000,5000.00000000
1680375885,0.081670000,1075.00642839
1680375889,0.081770000,5000.00000000
1680375889,0.081770000,19474.24590270
1680375889,0.081800000,10525.75409730
1680375901,0.081860000,591.74134796
1680375901,0.081870000,1146.25756427
1680375911,0.081840000,146.62756598
1680376172,0.081260000,800.00000000
1680376172,0.081260000,13744.79781353
1680376176,0.081370000,23910.66978002
1680376205,0.081490000,66.00000000
1680376363,0.081120000,2465.48323471
1680376435,0.080930000,112.01840768
1680376487,0.080930000,197.70171754
1680376631,0.080760000,24748.56476207
1680376631,0.080760000,10000.00000000
1680376631,0.080740000,24757.37216141
1680376631,0.080740000,61911.85635271
1680376631,0.080740000,26939.73193179
1680376646,0.080740000,13464.21219246
1680376646,0.080740000,13464.21219246
1680376647,0.080740000,13464.21219246
1680376647,0.080740000,349.19484710
1680376647,0.080740000,13813.40703956
1680376647,0.080740000,10119.52019589
1680376649,0.080740000,12900.00000000
1680376659,0.080620000,396.92384024
1680376737,0.080530000,24821.35373537
1680376737,0.080530000,33326.15406175
1680376820,0.080410000,100.00000000
1680377006,0.080210000,398.95274904
1680377025,0.080240000,24908.15444086
1680377025,0.080240000,10000.00000000
1680377025,0.080230000,9281.92277859
1680377025,0.080220000,24914.39383943
